"Chapter","Verse","Version","Script" 
"18","21","05B","καί@cc οὗτος@rdanp πᾶς@aianpn φυλάσσω@viaa1s ἐκ@pg νεότης@ngfsc" 
"18","22","05B","ἀκούω@vpaanms οὗτος@rdanp ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdms εἷς@acnnsn σύ@rpd-s λείπω@vipa3s πᾶς@aianpn ὅσος@rranp ἔχω@vipa2s πωλέω@vdaa2s καί@cc δίδωμι@vdaa2s πτωχός@andmpn καί@cc ἔχω@vifa2s θησαυρός@namsc ἐν@pd οὐρανός@ndmsc καί@cc δεῦρο@b ἀκολουθέω@vdpa2s ἐγώ@rpd-s ()" 
"18","24","05B","() πῶς@b δυσκόλως@b ὁ@dnmp ὁ@danp χρῆμα@nanpc ἔχω@vppanmp εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc εἰσπορεύομαι@vipm3p" 
"18","35","05B","γίνομαι@viam3s δέ@cc ἐν@pd ὁ@ddns ἐγγίζω@vnpa αὐτός@rpams εἰς@pa Ἰεριχώ@nafsp καί@cc τὶς@ainmsn τυφλός@annmsn ἐπαιτέω@vppanms κάθημαι@viim3s παρά@pa ὁ@dafs ὁδός@nafsc" 
"18","36","05B","ἀκούω@vpaanms δέ@cc ὄχλος@ngmsc διαπορεύομαι@vppmgms πυνθάνομαι@viim3s τίς@rqnns ἄν@x εἰμί@vopa3s οὗτος@rdnns" 
"18","37","05B","ἀπαγγέλλω@viap3s δέ@cc αὐτός@rpdms ὅτι@cs Ἰησοῦς@nnmsp παρέρχομαι@vipm3s" 
"18","38","05B","καί@cc βοάω@viia3s Ἰησοῦς@nvmsp υἱός@nvmsc Δαυίδ@ngmsp ἐλεέω@vdaa2s ἐγώ@rpa-s" 
"18","39","05B","καί@cc ὁ@dnmp προάγω@vppanmp ἐπιτιμάω@viia3p αὐτός@rpdms ἵνα@cs σιγάω@vsaa3s ()" 
"18","40","05B","ἵστημι@vpapnms δέ@cc ἐκέλευσεν αὐτὸν ἀχθῆναι (πρὸς αὐτόν) ἐγγίσαντος δὲ αὐτοῦ ἐπηρώτησεν αὐτόν" 
"18","41","05B","τίς@rqans σύ@rpd-s θέλω@vipa2s ποιέω@vsaa1s ὁ@dnms δέ@cc λέγω@viaa3s κύριος@nvmsc ἵνα@cs ἀναβλέπω@vsaa1s" 
"18","42","05B","καί@cc ἀποκρίνομαι@vpapnms λέγω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp ἀναβλέπω@vdaa2s ὁ@dnfs πίστις@nnfsc σύ@rpg-s σῴζω@vixa3s σύ@rpa-s" 
"18","43","05B","καί@cc παραχρῆμα@b ἀναβλέπω@viaa3s () καί@cc πᾶς@ainmsn ὁ@dnms λαός@nnmsc ὁράω@vpaanms δίδωμι@viaa3s αἶνος@namsc ὁ@ddms θεός@ndmsc" 
"19","02","05B","() [ἀνήρ@nnmsc εἰμί@viia3s καλέω@vpppnms ὄνομα@ndnsc] Ζακχαῖος@nnmsp ()" 
"19","06","05B","() ὑποδέχομαι@viam3s αὐτός@rpams χαίρω@vppanms" 
"19","08","05B","() Ζακχαῖος@nnmsp λέγω@viaa3s () ἰδού@i ὁ@danp ἥμισυς@ananpn ἐγώ@rpg-s ὁ@dgnp ὑπάρχω@vppagnp ὁ@ddmp πτωχός@andmpn δίδωμι@vipa1s καί@cc εἰ@cs τὶς@rigms τὶς@rians συκοφαντέω@viaa1s ἀποδίδωμι@vipa1s τετραπλοῦς@anansn" 
"19","09","05B","λέγω@viaa3s δέ@cc ὁ@dnms Ἰησοῦς@nnmsp πρός@pa αὐτός@rpams σήμερον@b σωτηρία@nnfsc ὁ@ddms οἶκος@ndmsc οὗτος@rddms γίνομαι@viam3s" 
"19","10","05B","ἔρχομαι@viaa3s γάρ@cc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc σῴζω@vnaa ὁ@dans ἀπόλλυμι@vpxaans" 
"19","11","05B","() λέγω@viaa3s παραβολή@nafsc" 
"19","12","05B","ἄνθρωπος@nnmsc τὶς@ainmsn εὐγενής@annmsn πορεύομαι@viap3s εἰς@pa χώρα@nafsc μακρός@anafsn λαμβάνω@vnaa ἑαυτοῦ@rxdms βασιλεία@nafsc [καί@cc ὑποστρέφω@vnaa]" 
"19","13","05B","καλέω@vpaanms δέ@cc δέκα@ac---n δοῦλος@nampc αὐτός@rpdmp δίδωμι@viaa3s αὐτός@rpdmp δέκα@ac---n μνᾶ@nafpc καί@cc λέγω@viaa3s πρός@pa αὐτός@rpamp πραγματεύομαι@vdam2p ἐν@pd ὅς@rrdms ἔρχομαι@vipm1s" 
"19","15","05B","καί@cc γίνομαι@viam3s ἐν@pd ὁ@ddns ἐπανέρχομαι@vnaa αὐτός@rpams () καί@cc λέγω@viaa3s φωνέω@vnap αὐτός@rpdms ὁ@damp δοῦλος@nampc οὗτος@rdamp ὅς@rrdmp δίδωμι@viya3s ὁ@dans ἀργύριον@nansc ἵνα@cs γινώσκω@vsaa3s τίς@rqans διαπραγματεύομαι@viam3p" 
"19","16","05B","παραγίνομαι@viam3s δέ@cc ὁ@dnms πρῶτος@aonmsn λέγω@vppanms κύριος@nvmsc ὁ@dnfs μνᾶ@nnfsc σύ@rpg-s δέκα@ac---n προσεργάζομαι@viam3s μνᾶ@nafpc" 
"19","17","05B","ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdms () εἰμί@vdpa2s ἐξουσία@nafsc ἔχω@vppanms ἐπάνω@pg δέκα@ac---n πόλις@ngfpc" 
"19","18","05B","καί@cc ἔρχομαι@viaa3s ὁ@dnms δεύτερος@aonmsn λέγω@vppanms ὁ@dnfs μνᾶ@nnfsc σύ@rpg-s κύριος@nvmsc ποιέω@viaa3s πέντε@ac---n μνᾶ@nafpc" 
"19","19","05B","λέγω@viaa3s δέ@cc καί@b οὗτος@rddms καί@cc σύ@rpn-s ἐπάνω@pg γίνομαι@vdpm2s πέντε@ac---n πόλις@ngfpc" 
"19","20","05B","() καί@cc ὁ@dnms ἕτερος@ainmsn ἔρχομαι@viaa3s λέγω@vppanms ἰδού@i () ὁ@dnfs μνᾶ@nnfsc σύ@rpg-s ()" 
"19","21","05B","φοβέω@viim1s γάρ@cc σύ@rpa-s ὅτι@cs ἄνθρωπος@nnmsc αὐστηρός@annmsn εἰμί@vipa2s αἴρω@vipa2s ὅς@rrans οὐ@b τίθημι@viaa2s καί@cc θερίζω@vipa2s ὅς@rrans οὐ@b σπείρω@viaa2s" 
"19","22","05B","ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdms ἐκ@pg ὁ@dgns στόμα@ngnsc σύ@rpg-s κρίνω@vifa1s σύ@rpa-s ἄπιστος@anvmsn δοῦλος@nvmsc οἶδα@viya2s ὅτι@cs ἐγώ@rpn-s ἄνθρωπος@nnmsc αὐστηρός@annmsn εἰμί@vipa1s αἴρω@vppanms ὅς@rrans οὐ@b τίθημι@viaa1s καί@cc θερίζω@vppanms ὅς@rrans οὐ@b σπείρω@viaa1s" 
"19","23","05B","διά@pa τίς@rqans οὖν@cc οὐ@b δίδωμι@viaa2s ὁ@dans ἀργύριον@nansc ἐγώ@rpg-s ἐπί@pa τράπεζα@nafsc καί@cc ἐγώ@rpn-s ἔρχομαι@vpaanms σύν@pd τόκος@ndmsc ἄν@x αὐτός@rpans πράσσω@viaa1s" 
"19","24","05B","καί@cc [ὁ@ddmp παρίστημι@vpxadmp] λέγω@viaa3s αἴρω@vdaa2p ἀπό@pg αὐτός@rpgms ὁ@dafs μνᾶ@nafsc [καί@cc δίδωμι@vdaa2p ὁ@ddms ὁ@dafp δέκα@ac---n μνᾶ@nafpc ἔχω@vppadms]" 
"19","26","05B","() ἀπό@pg δέ@cc ὁ@dgms μή@x ἔχω@vppagms καί@b ὅς@rrans δοκέω@vipa3s ἔχω@vnpa αἴρω@vifp3s" 
"20","01","05B","() καί@cc γίνομαι@viam3s ἐν@pd εἷς@acdfsn ὁ@dgfp ἡμέρα@ngfpc διδάσκω@vppagms αὐτός@rpgms () ἐν@pd ὁ@ddns ἱερόν@ndnsc () ὁ@dnmp Φαρισαῖος@nnmpp ()" 
"20","02","05B","()" 
"20","03","05B","καί@cc λέγω@viaa3s πρός@pa αὐτός@rpamp () λέγω@vdaa2p ἐγώ@rpd-s" 
"20","04","05B","ὁ@dnns βάπτισμα@nnnsc ὁ@dnns Ἰωάννης@ngmsp ἐκ@pg οὐρανός@ngmsc εἰμί@viia3s ἤ@cc ἐκ@pg ἄνθρωπος@ngmpc" 
"20","05","05B","ὁ@dnmp δέ@cc συλλογίζομαι@viam3p πρός@pa ἑαυτοῦ@rxamp λέγω@vppanmp ὅτι@cs ἐάν@cs λέγω@vsaa1p ἐκ@pg οὐρανός@ngmsc λέγω@vifa3s διά@pa τίς@rqans οὐ@b πιστεύω@viaa2p αὐτός@rpdms" 
"20","06","05B","ἐάν@cs δέ@cc λέγω@vsaa1p ἐκ@pg ἄνθρωπος@ngmpc ὁ@dnms λαός@nnmsc ἅπας@annmsn καταλιθάζω@vifa3s ἐγώ@rpa-p" 
"20","07","05B","καί@cc ἀποκρίνομαι@viap3p μή@x οἶδα@vnxa αὐτός@rpamp ὁ@dans πόθεν@b" 
"20","08","05B","καί@cc ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdmp οὐδέ@b ἐγώ@rpn-s λέγω@vipa1s σύ@rpd-p ἐν@pd ποῖος@aqdfsn ἐξουσία@ndfsc οὗτος@rdanp ποιέω@vipa1s" 
"20","19","05B","[καί@cc] ζητέω@viaa3p ἐπιβάλλω@vnaa ἐπί@pa αὐτός@rpams ὁ@dafp χείρ@nafpc () καί@cc φοβέω@viap3p [ὁ@dams λαός@namsc]" 
"20","21","05B","καί@cc προσέρχομαι@viaa3p αὐτός@rpdms Φαρισαῖος@nnmpp πειράζω@vppanmp αὐτός@rpams λέγω@vppanmp ()" 
"20","22","05B","ἔξειμι@vipa3s ἐγώ@rpa-p Καῖσαρ@ndmsp φόρος@namsc δίδωμι@vnaa ἤ@cc οὐ@b" 
"20","23","05B","() [λέγω@viaa3s πρός@pa αὐτός@rpamp]" 
"20","24","05B","δείκνυμι@vdaa2p [ἐγώ@rpd-s] δηνάριον@nansc [τίς@rqgms ἔχω@vipa3s] εἰκών@nafsc καί@cc ὁμοίωσις@nafsc ὁ@dnmp δέ@cc λέγω@viaa3p Καῖσαρ@ngmsp" 
"20","25","05B","ὁ@dnms δέ@cc λέγω@viaa3s αὐτός@rpdmp ἀποδίδωμι@vdaa2p ὁ@danp ὁ@dgms Καῖσαρ@ngmsp Καῖσαρ@ndmsp καί@cc ὁ@danp ὁ@dgms θεός@ngmsc ὁ@ddms θεός@ndmsc" 
"20","27","05B","() ὁ@dnmp Σαδδουκαῖος@nnmpp ὁ@dnmp λέγω@vppanmp ἀνάστασις@nafsc μή@x εἰμί@vnpa ἐπερωτάω@viaa3p αὐτός@rpams" 
"20","28","05B","λέγω@vppanmp διδάσκαλος@nvmsc Μωϋσῆς@nnmsp γράφω@viaa3s ἐγώ@rpd-p ἐάν@cs τὶς@rigms ἀδελφός@nnmsc ἀποθνῄσκω@vsaa3s ἄτεκνος@annmsn ἔχω@vppanms γυνή@nafsc ἵνα@cs λαμβάνω@vsaa3s ὁ@dnms ἀδελφός@nnmsc αὐτός@rpgms ὁ@dafs γυνή@nafsc καί@cc ἐξανίστημι@vsaa3s σπέρμα@nansc ὁ@ddms ἀδελφός@ndmsc αὐτός@rpgms" 
"20","29","05B","ἑπτά@ac---n οὖν@cc ἀδελφός@nnmpc εἰμί@viia3p καί@cc ὁ@dnms πρῶτος@aonmsn λαμβάνω@vpaanms γυνή@nafsc ἀποθνῄσκω@viaa3s ἄτεκνος@annmsn" 
"20","30","05B","()" 
"20","31","05B","() ὡσαύτως@b δέ@cc καί@b ὁ@dnmp ἑπτά@ac---n οὐ@b καταλείπω@viaa3p τέκνον@nanpc καί@cc ἀποθνῄσκω@viaa3p" 
"20","33","05B","ἐν@pd ὁ@ddfs οὖν@cc ἀνάστασις@ndfsc τίς@rqgms αὐτός@rpgmp εἰμί@vifm3s γυνή@nnfsc ὁ@dnmp γάρ@cc ἑπτά@ac---n ἔχω@viaa3p αὐτός@rpafs γυνή@nafsc" 
"20","34","05B","καί@cc () λέγω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp ὁ@dnmp υἱός@nnmpc ὁ@dgms αἰών@ngmsc οὗτος@rdgms γαμέω@vipa3p καί@cc γαμίσκω@vipp3p" 
"20","35","05B","ὅς@rramp δέ@cc καταξιόω@viaa3s ὁ@dnms θεός@nnmsc ὁ@dgms αἰών@ngmsc ἐκεῖνος@rdgms καί@cc ὁ@dgfs ἀνάστασις@ngfsc ὁ@dgfs ἐκ@pg νεκρός@angmpn οὔτε@b γαμέω@vipa3p οὔτε@b γαμίζω@vipp3p" 
"20","36","05B","οὐδέ@cc γάρ@cc ἀποθνῄσκω@vnaa ἔτι@b ἰσάγγελος@annmpn γάρ@cc εἰμί@vipa3p καί@cc υἱός@nnmpc εἰμί@vipa3p θεός@ngmsc ὁ@dgfs ἀνάστασις@ngfsc υἱός@nnmpc εἰμί@vppanmp" 
"20","39","05B","ἀποκρίνομαι@vpapnmp δέ@cc τὶς@rinmp ὁ@dgmp γραμματεύς@ngmpc λέγω@viaa3p διδάσκαλος@nvmsc καλῶς@b λέγω@viaa2s" 
"20","41","05B","λέγω@viaa3s δέ@cc πρός@pa αὐτός@rpamp πῶς@b λέγω@vipa3p ὁ@dams Χριστός@namsp υἱός@namsc Δαυίδ@ngmsp" 
"20","42","05B","αὐτός@rtnms γάρ@cc Δαυίδ@nnmsp [λέγω@vipa3s () λέγω@viaa3s κύριος@nnmsc ὁ@ddms κύριος@ndmsc ἐγώ@rpg-s κάθημαι@vdpm2s ἐκ@pg δεξιός@angnpn ἐγώ@rpg-s]" 
"20","44","05B","[Δαυίδ@nnmsp οὖν@cc] κύριος@namsc αὐτός@rpams καλέω@vipa3s καί@cc πῶς@b αὐτός@rpgms υἱός@nnmsc εἰμί@vipa3s" 
"21","07","05B","ἐπερωτάω@viaa3p δέ@cc αὐτός@rpams ὁ@dnmp μαθητής@nnmpc λέγω@vppanmp διδάσκαλος@nvmsc πότε@b οὖν@cc οὗτος@rdnnp εἰμί@vifm3s καί@cc τίς@rqnns ὁ@dnns σημεῖον@nnnsc ὅταν@cs μέλλω@vspa3s οὗτος@rdnnp γίνομαι@vnpm" 
"21","08","05B","ὁ@dnms δέ@cc λέγω@viaa3s () πολύς@annmpn ἔρχομαι@vifm3p ἐπί@pd ὁ@ddns ὄνομα@ndnsc ἐγώ@rpg-s λέγω@vppanmp ἐγώ@rpn-s εἰμί@vipa1s ὁ@dnms Χριστός@nnmsp () μή@x πορεύομαι@vsap2p ὀπίσω@b αὐτός@rpgmp" 
"21","09","05B","ὅταν@cs δέ@cc ἀκούω@vsaa2p πόλεμος@nampc καί@cc ἀκαταστασία@nafpc μή@x φοβέω@vsap2p δεῖ@vipa3s γάρ@cc γίνομαι@vnam οὗτος@rdanp" 
"21","10","05B","ἐγείρω@vifp3s γάρ@cc ἔθνος@nnnsc ἐπί@pa ἔθνος@nansc καί@cc βασιλεία@nnfsc ἐπί@pa βασιλεία@nafsc" 
"21","11","05B","σεισμός@nnmpc τέ@cc μέγας@annmpn καί@cc κατά@pa τόπος@nampc λιμός@nnfpc καί@cc λοιμός@nnmpc εἰμί@vifm3p φόβητρον@nnnpc τέ@cc καί@b ἀπό@pg οὐρανός@ngmsc σημεῖον@nnnpc μέγας@annnpn εἰμί@vifm3s" 
"21","12","05B","πρό@pg δέ@cc οὗτος@rdgnp πᾶς@aignpn ἐπιβάλλω@vifa3p ἐπί@pa σύ@rpa-p ὁ@dafp χείρ@nafpc αὐτός@rpgmp καί@cc διώκω@vifa3p ()" 
"21","13","05B","ἀποβαίνω@vifm3s σύ@rpd-p εἰς@pa μαρτύριον@nansc καί@b εἰς@pa σωτηρία@nafsc" 
"21","14","05B","τίθημι@vdaa2p οὖν@cc ἐν@pd ὁ@ddfp καρδία@ndfpc σύ@rpg-p μή@x προμελετάω@vnpa ἀπολογέομαι@vnap" 
"21","15","05B","ἐγώ@rpn-s γάρ@cc δίδωμι@vifa1s σύ@rpd-p στόμα@nansc καί@cc σοφία@nafsc ὅς@rrdfs οὐ@b δύναμαι@vifm3p ἀνθίστημι@vnaa ἅπας@annmpn ὁ@dnmp ἀντίκειμαι@vppmnmp σύ@rpd-p" 
"21","16","05B","παραδίδωμι@vifp2p δέ@cc καί@cc ὑπό@pg γονεύς@ngmpc καί@cc ἀδελφός@ngmpc καί@cc συγγενής@angmpn καί@cc φίλος@angmpn ()" 
"21","17","05B","καί@cc εἰμί@vifm2p μισέω@vpppnmp ὑπό@pg πᾶς@aigmpn διά@pa ὁ@dans ὄνομα@nansc ἐγώ@rpg-s" 
"21","19","05B","ἐν@pd ὁ@ddfs ὑπομονή@ndfsc σῴζω@vifa2p ἑαυτοῦ@rxamp" 
"21","20","05B","ὅταν@cs δέ@cc ὁράω@vsaa2p κυκλόω@vpppafs ὑπό@pg στρατόπεδον@ngnpc Ἰερουσαλήμ@nafsp τότε@b γινώσκω@vifm2p ὅτι@cs ἐγγίζω@vixa3s ὁ@dnfs ἐρήμωσις@nnfsc αὐτός@rpgfs" 
"21","25","05B","καί@cc εἰμί@vifm3p σημεῖον@nnnpc ἐν@pd ἥλιος@ndmsc καί@cc σελήνη@ndfsc καί@cc ἄστρον@ndnpc καί@cc ἐπί@pg ὁ@dgfs γῆ@ngfsc συνοχή@nnfsc ἔθνος@ngnpc ἐν@pd ἀπορία@ndfsc ἦχος@ngnsc θάλασσα@ngfsc καί@cc σάλος@ngmsc" 
"21","26","05B","ἀποψύχω@vppagmp ἄνθρωπος@ngmpc ἀπό@pg φόβος@ngmsc καί@cc προσδοκία@ngfsc ὁ@dgnp ἐπέρχομαι@vppmgnp ὁ@ddfs οἰκουμένη@ndfsc ὁ@dnfp γάρ@cc δύναμις@nnfpc ὁ@dgmp οὐρανός@ngmpc σαλεύω@vifp3p" 
"21","27","05B","καί@cc τότε@b ὁράω@vifm3p ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc ἔρχομαι@vppmams ἀπό@pg ὁ@dgmp οὐρανός@ngmpc μετά@pg δύναμις@ngfsc πολύς@angfsn" 
"21","28","05B","οὗτος@rdgnp δέ@cc γίνομαι@vppmgnp ἀνακύπτω@vdaa2p καί@cc ἐπαίρω@vdpa2p ὁ@dafp κεφαλή@nafpc διότι@cs ἐγγίζω@vixa3s ὁ@dnfs ἀπολύτρωσις@nnfsc σύ@rpg-p" 
"21","29","05B","καί@cc λέγω@viaa3s παραβολή@nafsc αὐτός@rpdmp ὁράω@vdaa2p ὁ@dafs συκῆ@nafsc καί@cc πᾶς@aianpn ὁ@danp δένδρον@nanpc" 
"21","30","05B","ὅταν@cs προβάλλω@vsaa3p ὁ@dams καρπός@namsc αὐτός@rpgmp βλέπω@vppanmp γινώσκω@vipa3p ὁ@dnmp ἄνθρωπος@nnmpc ἐγγύς@b ὁ@dnns θέρος@nnnsc εἰμί@vipa3s" 
"21","31","05B","οὕτω@b καί@b σύ@rpn-p ὅταν@cs ὁράω@vsaa2p οὗτος@rdanp γίνομαι@vppmanp γινώσκω@vipa2p ὅτι@cs ἐγγύς@b εἰμί@vipa3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgms θεός@ngmsc" 
"21","32","05B","() οὐ@b μή@x παρέρχομαι@vsaa3s ὁ@dnms οὐρανός@nnmsc καί@cc ὁ@dnfs γῆ@nnfsc ἕως@cs πᾶς@ainnpn γίνομαι@vsam3s" 
"21","33","05B","ὁ@dnms οὐρανός@nnmsc καί@cc ὁ@dnfs γῆ@nnfsc παρέρχομαι@vifm3p ὁ@dnms δέ@cc λόγος@nnmsc ἐγώ@rpg-s μένω@vipa3s εἰς@pa ὁ@dams αἰών@namsc" 
"21","34","05B","προσέχω@vdpa2p δέ@cc ἑαυτοῦ@rxdmp μήποτε@cs βαρέω@vsap3p ὁ@dnfp καρδία@nnfpc σύ@rpg-p ἐν@pd κραιπάλη@ndfsc καί@cc μέθη@ndfsc καί@cc μέριμνα@ndfpc βιωτικός@andfpn καί@cc ἐφίστημι@vsaa3s ἐπί@pa σύ@rpa-p αἰφνίδιος@annfsn ὁ@dnfs ἡμέρα@nnfsc ἐκεῖνος@rdnfs" 
"21","35","05B","ὡς@cs παγίς@nnfsc ἐπεισέρχομαι@vifm3s γάρ@cc ἐπί@pa πᾶς@aiampn ὁ@damp κάθημαι@vppmamp ἐπί@pa πρόσωπον@nansc πᾶς@aigfsn ὁ@dgfs γῆ@ngfsc" 
"21","36","05B","[ἀγρυπνέω@vdpa2p δέ@cc ἐν@pd πᾶς@aidmsn καιρός@ndmsc] δέομαι@vppmnmp ἵνα@cs κατισχύω@vsaa2p ἐ[κφεύγω@vnaa οὗτος@rdanp πᾶς@aianpn ὁ@danp μέλλω@vppaanp γίνομαι@vnpm καί@cc] ἵστημι@vnap ἔμπροσθεν@pg ὁ@dgms υἱός@ngmsc ὁ@dgms ἄνθρωπος@ngmsc" 
"21","37","05B","εἰμί@viia3s δέ@cc ὁ@dafp ἡμέρα@nafpc ἐν@pd ὁ@ddns ἱερόν@ndnsc διδάσκω@vppanms ὁ@dafp δέ@cc νύξ@nafpc ἐξέρχομαι@vppmnms αὐλίζομαι@viim3s εἰς@pa ὁ@dans ὄρος@nansc ὁ@dans καλέω@vpppams ἐλαία@ngfpc" 
"21","38","05B","καί@cc πᾶς@ainmsn ὁ@dnms λαός@nnmsc ὀρθρίζω@viia3s πρός@pa αὐτός@rpams ἐν@pd ὁ@ddns ἱερόν@ndnsc ἀκούω@vnpa αὐτός@rpgms ()" 
"22","01","05B","ἐγγίζω@viaa3s δέ@cc ὁ@dnfs ἑορτή@nnfsc ὁ@dgnp ἄζυμος@angnpn ὁ@dnfs λέγω@vpppnfs πάσχα@nnnsc" 
"22","03","05B","[καί@cc] Ἰούδας@nnmsp [ὁ@dnms καλέω@vpppnms Ἰσκαριώθ@nnmsp εἰμί@vppanms ἐκ@pg ὁ@dgms ἀριθμός@ngmsc ὁ@dgmp δώδεκα@ac---n]" 
"22","04","05B","συλλαλέω@viaa3s ὁ@ddmp στρατηγός@ndmpc ὁ@dans πῶς@b αὐτός@rpdmp παραδίδωμι@vsaa3s αὐτός@rpdmp" 
"22","05","05B","[καί@cc χαίρω@viap3p] καί@cc συντίθημι@viam3p αὐτός@rpdms ἀργύριον@nansc δίδωμι@vnaa" 
"22","08","05B","() καί@cc λέγω@viaa3s ὁ@ddms Πέτρος@ndmsp καί@cc ὁ@ddmp λοιπός@andmpn ἀπέρχομαι@vpaanmp ἑτοιμάζω@vdaa2p ἵνα@cs ἐσθίω@vsaa1p ὁ@dans πάσχα@nansc" 
"22","14","05B","καί@cc [ὅτε@cs γίνομαι@viam3s ὁ@dnfs ὥρα@nnfsc] ἀναπίπτω@viaa3s καί@cc ὁ@dnmp δώδεκα@ac---n ἀπόστολος@nnmpc σύν@pd αὐτός@rpdms" 
"22","15","05B","καί@cc λέγω@viaa3s ἐπιθυμία@ndfsc ἐπιθυμέω@viaa1s οὗτος@rdans ὁ@dans πάσχα@nansc ἐσθίω@vnaa μετά@pg σύ@rpg-p πρό@pg ὁ@dgns ἐγώ@rpa-s πάσχω@vnaa" 
"22","19","05B","καί@cc μετά@pa ὁ@dans δειπνέω@vnaa λαμβάνω@vpaanms ἄρτος@namsc εὐλογέω@vpaanms κλάω@viaa3s καί@cc δίδωμι@viaa3s αὐτός@rpdmp λέγω@vppanms οὗτος@rdnns εἰμί@vipa3s ὁ@dnns σῶμα@nnnsc ἐγώ@rpg-s ὁ@dnns ὑπέρ@pg σύ@rpg-p δίδωμι@vpppnns ()" 
"22","20","05B","καί@cc ποτήριον@nansc ὡσαύτως@b λέγω@vppanms οὗτος@rdnns ὁ@dnns ποτήριον@nnnsc ὁ@dnfs διαθήκη@nnfsc ἐν@pd ὁ@ddns αἷμα@ndnsc ἐγώ@rpg-s ()" 
"22","22","05B","() οὐαί@i ἐκεῖνος@rddms διά@pg ὅς@rrgns παραδίδωμι@vipp3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc" 
"22","33","05B","() ὁ@dnms δέ@cc Πέτρος@nnmsp λέγω@viaa3s αὐτός@rpdms μετά@pg σύ@rpg-s [ἕτοιμος@annmsn εἰμί@vipa1s καί@cc εἰς@pa φυλακή@nafsc καί@cc εἰς@pa θάνατος@namsc πορεύομαι@vnpm]" 
"22","34","05B","ὁ@dnms δέ@cc λέγω@viaa3s [λέγω@vipa1s σύ@rpd-s Πέτρος@nvmsp οὐ@b φωνέω@vifa3s σήμερον@b ἀλέκτωρ@nnmsc ἕως@cs τρίς@b] ἐγώ@rpa-s ἀπαρνέομαι@vsam2s [οἶδα@vnxa]" 
"22","41","05B","καί@cc αὐτός@rtnms ἀποσπάω@viap3s ἀπό@pg αὐτός@rpgmp ὡσεί@b λίθος@ngmsc βολή@nafsc καί@cc τίθημι@vpaanms ὁ@danp γόνυ@nanpc προσεύχομαι@viim3s" 
"22","45","05B","[καί@cc ἀνίστημι@vpaanms ἀπό@pg] ὁ@dgfs [προσευχή@ngfsc ἔρχομαι@vpaanms πρός@pa ὁ@damp] μαθητής@nampc κοιμάομαι@vppmamp [ἀπό@pg] ὁ@dgfs λύπη@ngfsc" 
"22","46","05B","καί@cc [λέγω@viaa3s αὐτός@rpdmp] τίς@rqans καθεύδω@vipa2p [ἀνίστημι@vpaanmp] προσεύχομαι@vdpm2p [ἵνα@cs μή@x εἰσέρχομαι@vsaa2p εἰς@pa] πειρασμός@namsc" 
"22","47","05B","[ἔτι@b δέ@cc αὐτός@rpgms λαλέω@vppagms] ἰδού@i [ὄχλος@nnmsc καί@cc ὁ@dnms λέγω@vpppnms] Ἰούδας@nnmsp [εἷς@acnmsn ὁ@dgmp δώδεκα@ac---n προέρχομαι@viim3s] αὐτός@rpamp καί@cc ἐγγίζω@viaa3s καταφιλέω@vnaa αὐτός@rpams" 
"22","48","05B","καί@cc λέγω@viaa3s [αὐτός@rpdms Ἰούδας@nvmsp] φίλημα@ndnsc [ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc] παραδίδωμι@vipa2s" 
"22","54","05B","[() Πέτρος@nnmsp ()]" 
"22","56","05B","[(ὁράω@vpaanfs δέ@cc αὐτός@rpams () λέγω@viaa3s καί@b οὗτος@rdnms σύν@pd αὐτός@rpdms εἰμί@viia3s]" 
"22","57","05B","[ὁ@dnms δέ@cc ἀρνέομαι@viam3s λέγω@vppanms οὐ@b οἶδα@vixa1s αὐτός@rpams ()]" 
"22","58","05B","[ἕτερος@ainmsn ὁράω@vpaanms] αὐτός@rpams λέγω@viaa3s [καί@b σύ@rpn-s ἐκ@pg αὐτός@rpgmp εἰμί@vipa2s] ὁ@dnms δέ@cc φημί@viaa3s [ἄνθρωπος@nvmsc οὐ@b εἰμί@vipa1s]" 
"22","59","05B","[καί@cc] διΐστημι@vpaagfs ὡσεί@b [ὥρα@ngfsc εἷς@acgfsn ἄλλος@ainmsn τὶς@ainmsn] διϊσχυρίζομαι@viim3s λέγω@vppanms [ἐπί@pg ἀλήθεια@ngfsc] οὗτος@rdnms μετά@pg [αὐτός@rpgms] εἰμί@viia3s [καί@b γάρ@cc] Γαλιλαῖος@annmsn εἰμί@vipa3s" 
